IncidntNum,Category,Description,DayOfWeek,Date,time,Pddistrict,Resolution,Address,X,Y,location,Pdid
156132650,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,17:30,TENDERLOIN,NONE,GOLDEN GATE AV / JONES ST,-122.4122242,37.78207293,"(37.7820729312029, -122.412224164736)",1.56E+13
150466128,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,05/28/2015,17:15,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899,"(37.790538993725, -122.403915681571)",1.50E+13
150351369,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Thursday,05/28/2015,17:08,TARAVAL,"ARREST, BOOKED",1300 Block of 20TH AV,-122.4781942,37.76256309,"(37.7625630891661, -122.478194247055)",1.50E+13
150466059,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,05/28/2015,17:08,CENTRAL,"ARREST, BOOKED",POST ST / KEARNY ST,-122.4036635,37.78889468,"(37.788894680211, -122.403663463962)",1.50E+13
150466059,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,05/28/2015,17:08,CENTRAL,"ARREST, BOOKED",POST ST / KEARNY ST,-122.4036635,37.78889468,"(37.788894680211, -122.403663463962)",1.50E+13
150466059,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Thursday,05/28/2015,17:08,CENTRAL,"ARREST, BOOKED",POST ST / KEARNY ST,-122.4036635,37.78889468,"(37.788894680211, -122.403663463962)",1.50E+13
150466059,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,05/28/2015,17:08,CENTRAL,"ARREST, BOOKED",POST ST / KEARNY ST,-122.4036635,37.78889468,"(37.788894680211, -122.403663463962)",1.50E+13
150351369,NON-CRIMINAL,SEARCH WARRANT SERVICE,Thursday,05/28/2015,17:08,TARAVAL,"ARREST, BOOKED",1300 Block of 20TH AV,-122.4781942,37.76256309,"(37.7625630891661, -122.478194247055)",1.50E+13
150466093,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,17:00,NORTHERN,NONE,300 Block of IVY ST,-122.4239002,37.77718833,"(37.777188330783, -122.423900186699)",1.50E+13
150467693,TRESPASS,TRESPASSING,Thursday,05/28/2015,17:00,NORTHERN,"ARREST, BOOKED",400 Block of LAGUNA ST,-122.4258671,37.7748401,"(37.7748401039512, -122.425867140734)",1.50E+13
156128609,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,05/28/2015,17:00,NORTHERN,NONE,2300 Block of PACIFIC AV,-122.4339158,37.79339618,"(37.7933961776201, -122.433915817274)",1.56E+13
150468588,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,05/28/2015,17:00,CENTRAL,NONE,GRANT AV / POST ST,-122.4052228,37.78869369,"(37.7886936920129, -122.405222821755)",1.50E+13
156128057,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,05/28/2015,17:00,CENTRAL,NONE,BAY ST / KEARNY ST,-122.4071493,37.80642673,"(37.806426731679, -122.407149304657)",1.56E+13
150466021,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,05/28/2015,16:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891,"(37.7841889075267, -122.410135236377)",1.50E+13
150466021,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,05/28/2015,16:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891,"(37.7841889075267, -122.410135236377)",1.50E+13
150466021,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,05/28/2015,16:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891,"(37.7841889075267, -122.410135236377)",1.50E+13
150466021,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,05/28/2015,16:52,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101352,37.78418891,"(37.7841889075267, -122.410135236377)",1.50E+13
150468748,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,05/28/2015,16:50,CENTRAL,NONE,1500 Block of POWELL ST,-122.4106204,37.798838,"(37.7988379965105, -122.410620367623)",1.50E+13
150466015,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,16:45,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.4206668,37.80286277,"(37.8028627711287, -122.420666812024)",1.50E+13
150466015,NON-CRIMINAL,FOUND PROPERTY,Thursday,05/28/2015,16:45,CENTRAL,NONE,1000 Block of CHESTNUT ST,-122.4206668,37.80286277,"(37.8028627711287, -122.420666812024)",1.50E+13
150466140,DRUG/NARCOTIC,"PRESCRIPTION, FORGE OR ALTER (4390 B&amp;P)",Thursday,05/28/2015,16:45,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4040947,37.78725609,"(37.7872560927993, -122.40409466245)",1.50E+13
150465863,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Thursday,05/28/2015,16:42,MISSION,NONE,200 Block of CLINTONPARK ST,-122.4256656,37.76910199,"(37.7691019900231, -122.425665566837)",1.50E+13
150465948,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,05/28/2015,16:40,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4342252,37.79116853,"(37.7911685255545, -122.434225174063)",1.50E+13
150465948,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Thursday,05/28/2015,16:40,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4342252,37.79116853,"(37.7911685255545, -122.434225174063)",1.50E+13
150466297,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,05/28/2015,16:40,CENTRAL,NONE,200 Block of BUSH ST,-122.4021896,37.79093729,"(37.7909372946, -122.402189632612)",1.50E+13
150466297,SECONDARY CODES,ATM RELATED CRIME,Thursday,05/28/2015,16:40,CENTRAL,NONE,200 Block of BUSH ST,-122.4021896,37.79093729,"(37.7909372946, -122.402189632612)",1.50E+13
150466297,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,05/28/2015,16:40,CENTRAL,NONE,200 Block of BUSH ST,-122.4021896,37.79093729,"(37.7909372946, -122.402189632612)",1.50E+13
150467392,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,05/28/2015,16:40,PARK,NONE,0 Block of KNOLLVIEW WY,-122.4509946,37.75003117,"(37.7500311728466, -122.450994597258)",1.50E+13
150465948,OTHER OFFENSES,FALSE PERSONATION,Thursday,05/28/2015,16:40,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.4342252,37.79116853,"(37.7911685255545, -122.434225174063)",1.50E+13
150466952,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,05/28/2015,16:39,SOUTHERN,NONE,0 Block of 9TH ST,-122.414953,37.77650191,"(37.7765019124574, -122.414953043045)",1.50E+13
156127435,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,16:35,RICHMOND,NONE,3400 Block of CALIFORNIA ST,-122.450942,37.78666904,"(37.7866690360365, -122.45094200094)",1.56E+13
150468782,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,05/28/2015,16:34,CENTRAL,NONE,500 Block of CALIFORNIA ST,-122.4033225,37.79283662,"(37.7928366196806, -122.403322520128)",1.50E+13
150468782,NON-CRIMINAL,FOUND PROPERTY,Thursday,05/28/2015,16:34,CENTRAL,NONE,500 Block of CALIFORNIA ST,-122.4033225,37.79283662,"(37.7928366196806, -122.403322520128)",1.50E+13
150466071,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,05/28/2015,16:30,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385,37.77219582,"(37.7721958190345, -122.404385042303)",1.50E+13
156128449,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,05/28/2015,16:30,SOUTHERN,NONE,HARRISON ST / 13TH ST,-122.4133885,37.76950065,"(37.7695006538677, -122.413388483267)",1.56E+13
150466106,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,05/28/2015,16:25,PARK,NONE,HAIGHT ST / BAKER ST,-122.4403597,37.77084802,"(37.7708480203633, -122.440359655894)",1.50E+13
150465891,TRESPASS,TRESPASSING,Thursday,05/28/2015,16:19,SOUTHERN,"ARREST, BOOKED",200 Block of FOLSOM ST,-122.3923477,37.78906036,"(37.7890603555993, -122.392347671978)",1.50E+13
150465857,NON-CRIMINAL,FOUND PROPERTY,Thursday,05/28/2015,16:11,TARAVAL,NONE,WESTPORTAL AV / ULLOA ST,-122.4658286,37.74089079,"(37.7408907892304, -122.465828621989)",1.50E+13
150466043,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Thursday,05/28/2015,16:10,SOUTHERN,NONE,GOUGH ST / OTIS ST,-122.4203472,37.77176907,"(37.7717690722244, -122.420347208832)",1.50E+13
150466043,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,05/28/2015,16:10,SOUTHERN,NONE,GOUGH ST / OTIS ST,-122.4203472,37.77176907,"(37.7717690722244, -122.420347208832)",1.50E+13
150466043,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,05/28/2015,16:10,SOUTHERN,NONE,GOUGH ST / OTIS ST,-122.4203472,37.77176907,"(37.7717690722244, -122.420347208832)",1.50E+13
156127849,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,16:00,NORTHERN,NONE,700 Block of TURK ST,-122.4214892,37.78190852,"(37.7819085223368, -122.421489175672)",1.56E+13
150465625,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,05/28/2015,16:00,CENTRAL,"ARREST, BOOKED",1000 Block of BUSH ST,-122.4145769,37.78947681,"(37.7894768075723, -122.414576897)",1.50E+13
156132020,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,05/28/2015,16:00,NORTHERN,NONE,300 Block of WEBSTER ST,-122.4290177,37.77373225,"(37.7737322487738, -122.429017675936)",1.56E+13
150466225,MISSING PERSON,FOUND PERSON,Thursday,05/28/2015,16:00,MISSION,UNFOUNDED,17TH ST / POTRERO AV,-122.407422,37.76448809,"(37.7644880931999, -122.407422042194)",1.50E+13
150466225,RUNAWAY,RUNAWAY,Thursday,05/28/2015,16:00,MISSION,UNFOUNDED,17TH ST / POTRERO AV,-122.407422,37.76448809,"(37.7644880931999, -122.407422042194)",1.50E+13
150465700,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,05/28/2015,15:53,SOUTHERN,"ARREST, BOOKED",FOLSOM ST / 5TH ST,-122.4033904,37.78026558,"(37.7802655777189, -122.403390364796)",1.50E+13
150465794,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,05/28/2015,15:50,INGLESIDE,NONE,1400 Block of SUNNYDALE AV,-122.4155261,37.71183905,"(37.7118390462146, -122.415526093798)",1.50E+13
150465794,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,05/28/2015,15:50,INGLESIDE,NONE,1400 Block of SUNNYDALE AV,-122.4155261,37.71183905,"(37.7118390462146, -122.415526093798)",1.50E+13
150465794,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,05/28/2015,15:50,INGLESIDE,NONE,1400 Block of SUNNYDALE AV,-122.4155261,37.71183905,"(37.7118390462146, -122.415526093798)",1.50E+13
150465807,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,05/28/2015,15:45,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.50E+13
150465807,KIDNAPPING,FALSE IMPRISONMENT,Thursday,05/28/2015,15:45,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.50E+13
150465807,ASSAULT,BATTERY,Thursday,05/28/2015,15:45,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.50E+13
156127441,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:35,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.56E+13
150465976,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,05/28/2015,15:35,PARK,NONE,1800 Block of WALLER ST,-122.4543301,37.76815301,"(37.7681530111159, -122.454330105396)",1.50E+13
150466156,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.50E+13
150466463,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:30,RICHMOND,NONE,1000 Block of GREAT HY,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)",1.50E+13
150468124,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:30,NORTHERN,NONE,2700 Block of VANNESS AV,-122.4246213,37.80084716,"(37.8008471613988, -122.424621298288)",1.50E+13
156129679,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:30,TARAVAL,NONE,0 Block of BERKSHIRE WY,-122.4975475,37.73135581,"(37.7313558108631, -122.497547457953)",1.56E+13
150465738,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,05/28/2015,15:30,BAYVIEW,NONE,0 Block of CONKLING ST,-122.4019684,37.7356138,"(37.7356138034783, -122.401968361773)",1.50E+13
150465584,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:15,NORTHERN,NONE,SUTTER ST / BUCHANAN ST,-122.4299801,37.78650281,"(37.7865028079549, -122.429980053487)",1.50E+13
156127811,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,05/28/2015,15:15,NORTHERN,NONE,1700 Block of POST ST,-122.4305793,37.78541211,"(37.7854121125668, -122.430579280128)",1.56E+13
150465619,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,05/28/2015,15:12,MISSION,NONE,2900 Block of 16TH ST,-122.4180499,37.76509403,"(37.7650940324026, -122.418049946137)",1.50E+13
150465619,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Thursday,05/28/2015,15:12,MISSION,NONE,2900 Block of 16TH ST,-122.4180499,37.76509403,"(37.7650940324026, -122.418049946137)",1.50E+13
150465669,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Thursday,05/28/2015,15:05,SOUTHERN,NONE,100 Block of 7TH ST,-122.4102061,37.77855186,"(37.7785518573238, -122.410206085179)",1.50E+13
150465926,OTHER OFFENSES,CONSPIRACY,Thursday,05/28/2015,15:00,BAYVIEW,NONE,20TH ST / ILLINOIS ST,-122.3875713,37.76054996,"(37.7605499565144, -122.387571306252)",1.50E+13
150465926,TRESPASS,TRESPASSING,Thursday,05/28/2015,15:00,BAYVIEW,NONE,20TH ST / ILLINOIS ST,-122.3875713,37.76054996,"(37.7605499565144, -122.387571306252)",1.50E+13
150465926,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Thursday,05/28/2015,15:00,BAYVIEW,NONE,20TH ST / ILLINOIS ST,-122.3875713,37.76054996,"(37.7605499565144, -122.387571306252)",1.50E+13
150467483,NON-CRIMINAL,FOUND PROPERTY,Thursday,05/28/2015,15:00,MISSION,NONE,POTRERO AV / MARIPOSA ST,-122.4073056,37.76318794,"(37.7631879400187, -122.407305615124)",1.50E+13
150467483,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,05/28/2015,15:00,MISSION,NONE,POTRERO AV / MARIPOSA ST,-122.4073056,37.76318794,"(37.7631879400187, -122.407305615124)",1.50E+13
156128007,LARCENY/THEFT,PETTY THEFT BICYCLE,Thursday,05/28/2015,15:00,CENTRAL,NONE,POLK ST / BEACH ST,-122.4238488,37.80622143,"(37.8062214269911, -122.42384881373)",1.56E+13
156128029,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,15:00,CENTRAL,NONE,BAY ST / KEARNY ST,-122.4071493,37.80642673,"(37.806426731679, -122.407149304657)",1.56E+13
156132672,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,05/28/2015,15:00,TENDERLOIN,NONE,EDDY ST / TAYLOR ST,-122.4109552,37.78413995,"(37.7841399509594, -122.410955248906)",1.56E+13
150466219,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,05/28/2015,14:58,NORTHERN,NONE,0 Block of DANIELBURNHAM CT,-122.4225406,37.78690887,"(37.7869088658022, -122.422540554174)",1.50E+13
150465540,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,05/28/2015,14:50,CENTRAL,NONE,800 Block of HYDE ST,-122.4169922,37.78864422,"(37.7886442171326, -122.416992162344)",1.50E+13
150467740,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,05/28/2015,14:45,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.50E+13
150465471,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,05/28/2015,14:42,INGLESIDE,NONE,4600 Block of MISSION ST,-122.4351616,37.72431024,"(37.7243102435436, -122.435161640813)",1.50E+13
150465910,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,05/28/2015,14:40,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.4086486,37.78491247,"(37.7849124714135, -122.408648588965)",1.50E+13
150465556,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,05/28/2015,14:40,TENDERLOIN,NONE,GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428,"(37.7816542806076, -122.415508242782)",1.50E+13
150466441,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,05/28/2015,14:38,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.50E+13
150466689,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,05/28/2015,14:32,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.50E+13
150466689,WARRANTS,WARRANT ARREST,Thursday,05/28/2015,14:32,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.50E+13
150465681,OTHER OFFENSES,RESISTING ARREST,Thursday,05/28/2015,14:30,SOUTHERN,"ARREST, BOOKED",100 Block of SHIPLEY ST,-122.4016994,37.78065229,"(37.7806522894696, -122.401699411207)",1.50E+13
150465681,WARRANTS,WARRANT ARREST,Thursday,05/28/2015,14:30,SOUTHERN,"ARREST, BOOKED",100 Block of SHIPLEY ST,-122.4016994,37.78065229,"(37.7806522894696, -122.401699411207)",1.50E+13
150465647,ASSAULT,BATTERY,Thursday,05/28/2015,14:20,TARAVAL,JUVENILE BOOKED,1800 Block of VICENTE ST,-122.4856038,37.73882143,"(37.7388214326705, -122.48560378101)",1.50E+13
150465396,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,05/28/2015,14:15,TARAVAL,NONE,MARTIN LUTHER KING JR DR / LINCOLN WY,-122.5093996,37.76402983,"(37.764029830097, -122.509399613079)",1.50E+13
150466388,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,05/28/2015,14:01,CENTRAL,NONE,600 Block of GEARY ST,-122.4140108,37.786677,"(37.7866770011071, -122.414010814727)",1.50E+13
150465603,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,05/28/2015,14:00,CENTRAL,NONE,700 Block of KEARNY ST,-122.4049044,37.79464788,"(37.7946478828923, -122.404904447841)",1.50E+13
150467568,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,05/28/2015,14:00,NORTHERN,NONE,3200 Block of STEINER ST,-122.4376214,37.79892482,"(37.7989248224108, -122.437621392217)",1.50E+13
150467568,NON-CRIMINAL,LOST PROPERTY,Thursday,05/28/2015,14:00,NORTHERN,NONE,3200 Block of STEINER ST,-122.4376214,37.79892482,"(37.7989248224108, -122.437621392217)",1.50E+13
156130507,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,14:00,NORTHERN,NONE,OCTAVIA ST / OAK ST,-122.4242465,37.77481225,"(37.7748122523721, -122.424246473471)",1.56E+13
150465302,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,05/28/2015,14:00,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,"(37.7800332991006, -122.464279879446)",1.50E+13
150466714,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,05/28/2015,13:57,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.50E+13
150466714,OTHER OFFENSES,FALSE PERSONATION,Thursday,05/28/2015,13:57,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.50E+13
150466576,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,05/28/2015,13:56,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994,"(37.7835699386918, -122.408421116922)",1.50E+13
150465813,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,05/28/2015,13:55,SOUTHERN,NONE,1200 Block of MISSION ST,-122.4144578,37.77650804,"(37.7765080370233, -122.414457764634)",1.50E+13
150465330,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,05/28/2015,13:54,PARK,NONE,SCOTT ST / ELLIS ST,-122.4374494,37.78172702,"(37.781727018928, -122.43744938411)",1.50E+13
150465039,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,05/28/2015,13:30,NORTHERN,NONE,1100 Block of GOUGH ST,-122.4245611,37.7843677,"(37.7843677003184, -122.4245611166)",1.50E+13
150468378,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Thursday,05/28/2015,13:30,CENTRAL,NONE,500 Block of GEARY ST,-122.4119339,37.78683073,"(37.7868307302611, -122.411933899915)",1.50E+13
150469564,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,05/28/2015,13:30,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,"(37.7850629421661, -122.406520987144)",1.50E+13
156127316,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,05/28/2015,13:15,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922,"(37.7784692199467, -122.513642064265)",1.56E+13
150465249,ASSAULT,BATTERY,Thursday,05/28/2015,13:14,SOUTHERN,NONE,0 Block of 9TH ST,-122.414953,37.77650191,"(37.7765019124574, -122.414953043045)",1.50E+13
150465089,WARRANTS,ENROUTE TO ADULT AUTHORITY,Thursday,05/28/2015,13:00,TENDERLOIN,"ARREST, BOOKED",0 Block of GOLDEN GATE AV,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)",1.50E+13
150465089,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,05/28/2015,13:00,TENDERLOIN,"ARREST, BOOKED",0 Block of GOLDEN GATE AV,-122.4112686,37.78225009,"(37.7822500873167, -122.411268613368)",1.50E+13
150465380,SECONDARY CODES,GANG ACTIVITY,Thursday,05/28/2015,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.50E+13
150465380,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Thursday,05/28/2015,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.50E+13
150481712,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,05/28/2015,13:00,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.4154142,37.78447666,"(37.784476659022, -122.415414178631)",1.50E+13
150466184,NON-CRIMINAL,FOUND PROPERTY,Thursday,05/28/2015,13:00,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.3973888,37.78255435,"(37.7825543452426, -122.397388784826)",1.50E+13
150468011,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,05/28/2015,13:00,BAYVIEW,NONE,1200 Block of RHODEISLAND ST,-122.4014585,37.75392397,"(37.7539239678382, -122.401458491977)",1.50E+13
150465562,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,05/28/2015,13:00,TARAVAL,NONE,LINCOLN WY / 17TH AV,-122.4751179,37.76554324,"(37.7655432430254, -122.475117888283)",1.50E+13
150465277,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,05/28/2015,12:55,SOUTHERN,NONE,700 Block of MARKET ST,-122.4040947,37.78725609,"(37.7872560927993, -122.40409466245)",1.50E+13
150465170,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Thursday,05/28/2015,12:55,PARK,NONE,EDDY ST / DIVISADERO ST,-122.4389286,37.78058745,"(37.7805874490401, -122.438928631199)",1.50E+13
150465108,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,05/28/2015,12:45,MISSION,NONE,3800 Block of 19TH ST,-122.4293379,37.75967803,"(37.7596780299369, -122.429337864115)",1.50E+13
150465261,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,05/28/2015,12:40,PARK,"ARREST, BOOKED",900 Block of BRODERICK ST,-122.4403752,37.77897542,"(37.7789754234886, -122.440375167502)",1.50E+13
150465261,ASSAULT,THREATS AGAINST LIFE,Thursday,05/28/2015,12:40,PARK,"ARREST, BOOKED",900 Block of BRODERICK ST,-122.4403752,37.77897542,"(37.7789754234886, -122.440375167502)",1.50E+13
150465352,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,05/28/2015,12:30,TENDERLOIN,"ARREST, BOOKED",100 Block of POWELL ST,-122.4080145,37.78595078,"(37.7859507767613, -122.40801449292)",1.50E+13
150466009,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,05/28/2015,12:30,NORTHERN,NONE,1100 Block of GOUGH ST,-122.4245611,37.7843677,"(37.7843677003184, -122.4245611166)",1.50E+13
150465186,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,05/28/2015,12:30,RICHMOND,NONE,JOHNFKENNEDY DR / TRANSVERSE DR,-122.4798935,37.7704928,"(37.7704927987827, -122.479893513106)",1.50E+13
150465186,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,05/28/2015,12:30,RICHMOND,NONE,JOHNFKENNEDY DR / TRANSVERSE DR,-122.4798935,37.7704928,"(37.7704927987827, -122.479893513106)",1.50E+13
